pair_id,seed,mirror,pos_a,first_mover,comp_a_wdd,comp_a_wcc,comp_a_wbb,comp_b_wdd,comp_b_wcc,comp_b_wbb,winner_label,turns,unresolved
342,342005,0,P1,A,3,1,2,3,2,1,B,41,false
342,342005,1,P2,B,3,1,2,3,2,1,A,49,false
343,343001,0,P1,A,3,1,2,3,3,0,B,41,false
343,343001,1,P2,B,3,1,2,3,3,0,A,49,false
343,343002,0,P1,A,3,1,2,3,3,0,A,38,false
343,343002,1,P2,B,3,1,2,3,3,0,A,26,false
343,343003,0,P1,A,3,1,2,3,3,0,A,40,false
343,343003,1,P2,B,3,1,2,3,3,0,A,36,false
343,343004,0,P1,A,3,1,2,3,3,0,A,27,false
343,343004,1,P2,B,3,1,2,3,3,0,A,30,false
343,343005,0,P1,A,3,1,2,3,3,0,A,30,false
343,343005,1,P2,B,3,1,2,3,3,0,A,32,false
344,344001,0,P1,A,3,1,2,4,0,2,B,41,false
344,344001,1,P2,B,3,1,2,4,0,2,A,37,false
344,344002,0,P1,A,3,1,2,4,0,2,A,44,false
344,344002,1,P2,B,3,1,2,4,0,2,B,41,false
344,344003,0,P1,A,3,1,2,4,0,2,A,39,false
344,344003,1,P2,B,3,1,2,4,0,2,B,39,false
344,344004,0,P1,A,3,1,2,4,0,2,B,34,false
344,344004,1,P2,B,3,1,2,4,0,2,B,71,false
344,344005,0,P1,A,3,1,2,4,0,2,A,43,false
344,344005,1,P2,B,3,1,2,4,0,2,A,60,false
345,345001,0,P1,A,3,1,2,4,1,1,A,37,false
345,345001,1,P2,B,3,1,2,4,1,1,draw,100,true
345,345002,0,P1,A,3,1,2,4,1,1,A,41,false
345,345002,1,P2,B,3,1,2,4,1,1,A,35,false
345,345003,0,P1,A,3,1,2,4,1,1,B,40,false
345,345003,1,P2,B,3,1,2,4,1,1,A,41,false
345,345004,0,P1,A,3,1,2,4,1,1,A,35,false
345,345004,1,P2,B,3,1,2,4,1,1,A,61,false
345,345005,0,P1,A,3,1,2,4,1,1,A,23,false
345,345005,1,P2,B,3,1,2,4,1,1,A,41,false
346,346001,0,P1,A,3,1,2,4,2,0,A,31,false
346,346001,1,P2,B,3,1,2,4,2,0,A,28,false
346,346002,0,P1,A,3,1,2,4,2,0,A,34,false
346,346002,1,P2,B,3,1,2,4,2,0,A,28,false
346,346003,0,P1,A,3,1,2,4,2,0,A,27,false
346,346003,1,P2,B,3,1,2,4,2,0,A,25,false
346,346004,0,P1,A,3,1,2,4,2,0,A,24,false
346,346004,1,P2,B,3,1,2,4,2,0,A,26,false
346,346005,0,P1,A,3,1,2,4,2,0,A,27,false
346,346005,1,P2,B,3,1,2,4,2,0,A,31,false
347,347001,0,P1,A,3,1,2,5,0,1,A,37,false
347,347001,1,P2,B,3,1,2,5,0,1,A,36,false
347,347002,0,P1,A,3,1,2,5,0,1,A,32,false
347,347002,1,P2,B,3,1,2,5,0,1,B,47,false
347,347003,0,P1,A,3,1,2,5,0,1,A,41,false
347,347003,1,P2,B,3,1,2,5,0,1,A,41,false
347,347004,0,P1,A,3,1,2,5,0,1,A,29,false
347,347004,1,P2,B,3,1,2,5,0,1,draw,100,true
347,347005,0,P1,A,3,1,2,5,0,1,A,49,false
347,347005,1,P2,B,3,1,2,5,0,1,A,46,false
348,348001,0,P1,A,3,1,2,5,1,0,A,38,false
348,348001,1,P2,B,3,1,2,5,1,0,A,35,false
348,348002,0,P1,A,3,1,2,5,1,0,A,27,false
348,348002,1,P2,B,3,1,2,5,1,0,A,23,false
348,348003,0,P1,A,3,1,2,5,1,0,A,23,false
348,348003,1,P2,B,3,1,2,5,1,0,A,28,false
348,348004,0,P1,A,3,1,2,5,1,0,A,41,false
348,348004,1,P2,B,3,1,2,5,1,0,A,35,false
348,348005,0,P1,A,3,1,2,5,1,0,A,28,false
348,348005,1,P2,B,3,1,2,5,1,0,A,26,false
349,349001,0,P1,A,3,1,2,6,0,0,A,21,false
349,349001,1,P2,B,3,1,2,6,0,0,A,24,false
349,349002,0,P1,A,3,1,2,6,0,0,A,50,false
349,349002,1,P2,B,3,1,2,6,0,0,A,36,false
349,349003,0,P1,A,3,1,2,6,0,0,A,40,false
349,349003,1,P2,B,3,1,2,6,0,0,A,39,false
349,349004,0,P1,A,3,1,2,6,0,0,A,39,false
349,349004,1,P2,B,3,1,2,6,0,0,A,41,false
349,349005,0,P1,A,3,1,2,6,0,0,A,31,false
349,349005,1,P2,B,3,1,2,6,0,0,A,33,false
350,350001,0,P1,A,3,2,1,3,3,0,A,27,false
350,350001,1,P2,B,3,2,1,3,3,0,B,37,false
350,350002,0,P1,A,3,2,1,3,3,0,B,24,false
350,350002,1,P2,B,3,2,1,3,3,0,A,22,false
350,350003,0,P1,A,3,2,1,3,3,0,A,37,false
350,350003,1,P2,B,3,2,1,3,3,0,A,29,false
350,350004,0,P1,A,3,2,1,3,3,0,A,36,false
350,350004,1,P2,B,3,2,1,3,3,0,B,40,false
350,350005,0,P1,A,3,2,1,3,3,0,A,30,false
350,350005,1,P2,B,3,2,1,3,3,0,B,29,false
351,351001,0,P1,A,3,2,1,4,0,2,A,51,false
351,351001,1,P2,B,3,2,1,4,0,2,B,37,false
351,351002,0,P1,A,3,2,1,4,0,2,B,53,false
351,351002,1,P2,B,3,2,1,4,0,2,A,46,false
351,351003,0,P1,A,3,2,1,4,0,2,A,47,false
351,351003,1,P2,B,3,2,1,4,0,2,B,39,false
351,351004,0,P1,A,3,2,1,4,0,2,B,38,false
351,351004,1,P2,B,3,2,1,4,0,2,B,45,false
351,351005,0,P1,A,3,2,1,4,0,2,B,30,false
351,351005,1,P2,B,3,2,1,4,0,2,B,33,false
352,352001,0,P1,A,3,2,1,4,1,1,B,47,false
352,352001,1,P2,B,3,2,1,4,1,1,B,65,false
352,352002,0,P1,A,3,2,1,4,1,1,A,33,false
352,352002,1,P2,B,3,2,1,4,1,1,A,44,false
352,352003,0,P1,A,3,2,1,4,1,1,B,54,false
352,352003,1,P2,B,3,2,1,4,1,1,B,36,false
352,352004,0,P1,A,3,2,1,4,1,1,A,34,false
352,352004,1,P2,B,3,2,1,4,1,1,A,26,false
352,352005,0,P1,A,3,2,1,4,1,1,A,31,false
352,352005,1,P2,B,3,2,1,4,1,1,A,40,false
353,353001,0,P1,A,3,2,1,4,2,0,A,38,false
353,353001,1,P2,B,3,2,1,4,2,0,B,31,false
353,353002,0,P1,A,3,2,1,4,2,0,A,46,false
353,353002,1,P2,B,3,2,1,4,2,0,A,32,false
353,353003,0,P1,A,3,2,1,4,2,0,A,27,false
353,353003,1,P2,B,3,2,1,4,2,0,A,28,false
353,353004,0,P1,A,3,2,1,4,2,0,A,25,false
353,353004,1,P2,B,3,2,1,4,2,0,A,20,false
353,353005,0,P1,A,3,2,1,4,2,0,A,43,false
353,353005,1,P2,B,3,2,1,4,2,0,B,41,false
354,354001,0,P1,A,3,2,1,5,0,1,A,39,false
354,354001,1,P2,B,3,2,1,5,0,1,A,36,false
354,354002,0,P1,A,3,2,1,5,0,1,A,32,false
354,354002,1,P2,B,3,2,1,5,0,1,A,28,false
354,354003,0,P1,A,3,2,1,5,0,1,A,30,false
354,354003,1,P2,B,3,2,1,5,0,1,A,35,false
354,354004,0,P1,A,3,2,1,5,0,1,A,28,false
354,354004,1,P2,B,3,2,1,5,0,1,A,24,false
354,354005,0,P1,A,3,2,1,5,0,1,A,29,false
354,354005,1,P2,B,3,2,1,5,0,1,B,30,false
355,355001,0,P1,A,3,2,1,5,1,0,A,26,false
355,355001,1,P2,B,3,2,1,5,1,0,A,28,false
355,355002,0,P1,A,3,2,1,5,1,0,A,25,false
355,355002,1,P2,B,3,2,1,5,1,0,A,28,false
355,355003,0,P1,A,3,2,1,5,1,0,B,34,false
355,355003,1,P2,B,3,2,1,5,1,0,A,30,false
355,355004,0,P1,A,3,2,1,5,1,0,A,32,false
355,355004,1,P2,B,3,2,1,5,1,0,A,25,false
355,355005,0,P1,A,3,2,1,5,1,0,A,31,false
355,355005,1,P2,B,3,2,1,5,1,0,A,24,false
356,356001,0,P1,A,3,2,1,6,0,0,A,48,false
356,356001,1,P2,B,3,2,1,6,0,0,A,33,false
356,356002,0,P1,A,3,2,1,6,0,0,A,29,false
356,356002,1,P2,B,3,2,1,6,0,0,A,37,false
356,356003,0,P1,A,3,2,1,6,0,0,A,29,false
356,356003,1,P2,B,3,2,1,6,0,0,A,35,false
356,356004,0,P1,A,3,2,1,6,0,0,A,23,false
356,356004,1,P2,B,3,2,1,6,0,0,A,33,false
356,356005,0,P1,A,3,2,1,6,0,0,A,38,false
356,356005,1,P2,B,3,2,1,6,0,0,A,37,false
357,357001,0,P1,A,3,3,0,4,0,2,A,36,false
357,357001,1,P2,B,3,3,0,4,0,2,B,33,false
357,357002,0,P1,A,3,3,0,4,0,2,B,25,false
357,357002,1,P2,B,3,3,0,4,0,2,B,21,false
357,357003,0,P1,A,3,3,0,4,0,2,B,30,false
357,357003,1,P2,B,3,3,0,4,0,2,B,27,false
357,357004,0,P1,A,3,3,0,4,0,2,B,34,false
357,357004,1,P2,B,3,3,0,4,0,2,B,46,false
357,357005,0,P1,A,3,3,0,4,0,2,B,53,false
357,357005,1,P2,B,3,3,0,4,0,2,B,37,false
358,358001,0,P1,A,3,3,0,4,1,1,B,26,false
358,358001,1,P2,B,3,3,0,4,1,1,A,34,false
358,358002,0,P1,A,3,3,0,4,1,1,B,33,false
358,358002,1,P2,B,3,3,0,4,1,1,A,35,false
358,358003,0,P1,A,3,3,0,4,1,1,A,39,false
358,358003,1,P2,B,3,3,0,4,1,1,B,41,false
358,358004,0,P1,A,3,3,0,4,1,1,B,33,false
358,358004,1,P2,B,3,3,0,4,1,1,A,40,false
358,358005,0,P1,A,3,3,0,4,1,1,B,26,false
358,358005,1,P2,B,3,3,0,4,1,1,B,40,false
359,359001,0,P1,A,3,3,0,4,2,0,A,37,false
359,359001,1,P2,B,3,3,0,4,2,0,B,40,false
359,359002,0,P1,A,3,3,0,4,2,0,A,41,false
359,359002,1,P2,B,3,3,0,4,2,0,B,32,false
359,359003,0,P1,A,3,3,0,4,2,0,A,37,false
359,359003,1,P2,B,3,3,0,4,2,0,B,33,false
359,359004,0,P1,A,3,3,0,4,2,0,A,25,false
359,359004,1,P2,B,3,3,0,4,2,0,A,28,false
359,359005,0,P1,A,3,3,0,4,2,0,A,27,false
359,359005,1,P2,B,3,3,0,4,2,0,B,27,false
360,360001,0,P1,A,3,3,0,5,0,1,A,23,false
360,360001,1,P2,B,3,3,0,5,0,1,B,33,false
360,360002,0,P1,A,3,3,0,5,0,1,A,31,false
360,360002,1,P2,B,3,3,0,5,0,1,A,30,false
360,360003,0,P1,A,3,3,0,5,0,1,B,36,false
360,360003,1,P2,B,3,3,0,5,0,1,B,37,false
360,360004,0,P1,A,3,3,0,5,0,1,B,26,false
360,360004,1,P2,B,3,3,0,5,0,1,A,35,false
360,360005,0,P1,A,3,3,0,5,0,1,B,36,false
360,360005,1,P2,B,3,3,0,5,0,1,B,35,false
361,361001,0,P1,A,3,3,0,5,1,0,A,47,false
361,361001,1,P2,B,3,3,0,5,1,0,B,43,false
361,361002,0,P1,A,3,3,0,5,1,0,A,44,false
361,361002,1,P2,B,3,3,0,5,1,0,A,26,false
361,361003,0,P1,A,3,3,0,5,1,0,A,48,false
361,361003,1,P2,B,3,3,0,5,1,0,A,48,false
361,361004,0,P1,A,3,3,0,5,1,0,B,20,false
361,361004,1,P2,B,3,3,0,5,1,0,A,27,false
361,361005,0,P1,A,3,3,0,5,1,0,A,37,false
361,361005,1,P2,B,3,3,0,5,1,0,B,53,false
362,362001,0,P1,A,3,3,0,6,0,0,A,36,false
362,362001,1,P2,B,3,3,0,6,0,0,A,54,false
362,362002,0,P1,A,3,3,0,6,0,0,A,33,false
362,362002,1,P2,B,3,3,0,6,0,0,A,43,false
362,362003,0,P1,A,3,3,0,6,0,0,A,39,false
362,362003,1,P2,B,3,3,0,6,0,0,B,37,false
362,362004,0,P1,A,3,3,0,6,0,0,B,26,false
362,362004,1,P2,B,3,3,0,6,0,0,A,34,false
362,362005,0,P1,A,3,3,0,6,0,0,A,33,false
362,362005,1,P2,B,3,3,0,6,0,0,A,44,false
363,363001,0,P1,A,4,0,2,4,1,1,B,36,false
363,363001,1,P2,B,4,0,2,4,1,1,A,38,false
363,363002,0,P1,A,4,0,2,4,1,1,A,36,false
363,363002,1,P2,B,4,0,2,4,1,1,A,62,false
363,363003,0,P1,A,4,0,2,4,1,1,A,31,false
363,363003,1,P2,B,4,0,2,4,1,1,A,43,false
363,363004,0,P1,A,4,0,2,4,1,1,B,32,false
363,363004,1,P2,B,4,0,2,4,1,1,A,32,false
363,363005,0,P1,A,4,0,2,4,1,1,A,35,false
363,363005,1,P2,B,4,0,2,4,1,1,A,31,false
364,364001,0,P1,A,4,0,2,4,2,0,A,27,false
364,364001,1,P2,B,4,0,2,4,2,0,A,24,false
364,364002,0,P1,A,4,0,2,4,2,0,A,37,false
364,364002,1,P2,B,4,0,2,4,2,0,A,37,false
364,364003,0,P1,A,4,0,2,4,2,0,A,19,false
364,364003,1,P2,B,4,0,2,4,2,0,A,20,false
364,364004,0,P1,A,4,0,2,4,2,0,A,25,false
364,364004,1,P2,B,4,0,2,4,2,0,A,20,false
364,364005,0,P1,A,4,0,2,4,2,0,A,45,false
364,364005,1,P2,B,4,0,2,4,2,0,A,49,false
365,365001,0,P1,A,4,0,2,5,0,1,A,47,false
365,365001,1,P2,B,4,0,2,5,0,1,A,34,false
365,365002,0,P1,A,4,0,2,5,0,1,A,25,false
365,365002,1,P2,B,4,0,2,5,0,1,A,31,false
365,365003,0,P1,A,4,0,2,5,0,1,A,34,false
365,365003,1,P2,B,4,0,2,5,0,1,A,30,false
365,365004,0,P1,A,4,0,2,5,0,1,B,56,false
365,365004,1,P2,B,4,0,2,5,0,1,A,44,false
365,365005,0,P1,A,4,0,2,5,0,1,A,49,false
365,365005,1,P2,B,4,0,2,5,0,1,A,29,false
366,366001,0,P1,A,4,0,2,5,1,0,A,23,false
366,366001,1,P2,B,4,0,2,5,1,0,A,31,false
366,366002,0,P1,A,4,0,2,5,1,0,A,40,false
366,366002,1,P2,B,4,0,2,5,1,0,A,30,false
366,366003,0,P1,A,4,0,2,5,1,0,A,36,false
366,366003,1,P2,B,4,0,2,5,1,0,A,33,false
366,366004,0,P1,A,4,0,2,5,1,0,A,32,false
366,366004,1,P2,B,4,0,2,5,1,0,A,29,false
366,366005,0,P1,A,4,0,2,5,1,0,A,30,false
366,366005,1,P2,B,4,0,2,5,1,0,A,27,false
367,367001,0,P1,A,4,0,2,6,0,0,A,36,false
367,367001,1,P2,B,4,0,2,6,0,0,A,66,false
367,367002,0,P1,A,4,0,2,6,0,0,A,37,false
367,367002,1,P2,B,4,0,2,6,0,0,A,36,false
367,367003,0,P1,A,4,0,2,6,0,0,A,21,false
367,367003,1,P2,B,4,0,2,6,0,0,A,39,false
367,367004,0,P1,A,4,0,2,6,0,0,A,35,false
367,367004,1,P2,B,4,0,2,6,0,0,A,40,false
367,367005,0,P1,A,4,0,2,6,0,0,A,24,false
367,367005,1,P2,B,4,0,2,6,0,0,A,39,false
368,368001,0,P1,A,4,1,1,4,2,0,A,33,false
368,368001,1,P2,B,4,1,1,4,2,0,A,34,false
368,368002,0,P1,A,4,1,1,4,2,0,B,50,false
368,368002,1,P2,B,4,1,1,4,2,0,B,36,false
368,368003,0,P1,A,4,1,1,4,2,0,B,33,false
368,368003,1,P2,B,4,1,1,4,2,0,A,39,false
368,368004,0,P1,A,4,1,1,4,2,0,B,40,false
368,368004,1,P2,B,4,1,1,4,2,0,B,43,false
368,368005,0,P1,A,4,1,1,4,2,0,A,37,false
368,368005,1,P2,B,4,1,1,4,2,0,A,44,false
369,369001,0,P1,A,4,1,1,5,0,1,B,32,false
369,369001,1,P2,B,4,1,1,5,0,1,A,22,false
369,369002,0,P1,A,4,1,1,5,0,1,A,35,false
369,369002,1,P2,B,4,1,1,5,0,1,A,34,false
369,369003,0,P1,A,4,1,1,5,0,1,A,39,false
369,369003,1,P2,B,4,1,1,5,0,1,A,37,false
369,369004,0,P1,A,4,1,1,5,0,1,A,37,false
369,369004,1,P2,B,4,1,1,5,0,1,B,35,false
369,369005,0,P1,A,4,1,1,5,0,1,B,37,false
369,369005,1,P2,B,4,1,1,5,0,1,B,31,false
370,370001,0,P1,A,4,1,1,5,1,0,A,33,false
370,370001,1,P2,B,4,1,1,5,1,0,B,35,false
370,370002,0,P1,A,4,1,1,5,1,0,A,33,false
370,370002,1,P2,B,4,1,1,5,1,0,B,35,false
370,370003,0,P1,A,4,1,1,5,1,0,A,56,false
370,370003,1,P2,B,4,1,1,5,1,0,A,41,false
370,370004,0,P1,A,4,1,1,5,1,0,A,54,false
370,370004,1,P2,B,4,1,1,5,1,0,A,33,false
370,370005,0,P1,A,4,1,1,5,1,0,A,35,false
370,370005,1,P2,B,4,1,1,5,1,0,A,32,false
371,371001,0,P1,A,4,1,1,6,0,0,A,31,false
371,371001,1,P2,B,4,1,1,6,0,0,A,30,false
371,371002,0,P1,A,4,1,1,6,0,0,A,35,false
371,371002,1,P2,B,4,1,1,6,0,0,A,22,false
371,371003,0,P1,A,4,1,1,6,0,0,A,23,false
371,371003,1,P2,B,4,1,1,6,0,0,A,35,false
371,371004,0,P1,A,4,1,1,6,0,0,A,31,false
371,371004,1,P2,B,4,1,1,6,0,0,A,33,false
371,371005,0,P1,A,4,1,1,6,0,0,A,32,false
371,371005,1,P2,B,4,1,1,6,0,0,A,26,false
372,372001,0,P1,A,4,2,0,5,0,1,B,47,false
372,372001,1,P2,B,4,2,0,5,0,1,A,36,false
372,372002,0,P1,A,4,2,0,5,0,1,A,35,false
372,372002,1,P2,B,4,2,0,5,0,1,B,36,false
372,372003,0,P1,A,4,2,0,5,0,1,A,37,false
372,372003,1,P2,B,4,2,0,5,0,1,A,40,false
372,372004,0,P1,A,4,2,0,5,0,1,B,34,false
372,372004,1,P2,B,4,2,0,5,0,1,B,38,false
372,372005,0,P1,A,4,2,0,5,0,1,B,24,false
372,372005,1,P2,B,4,2,0,5,0,1,B,27,false
373,373001,0,P1,A,4,2,0,5,1,0,A,41,false
373,373001,1,P2,B,4,2,0,5,1,0,B,25,false
373,373002,0,P1,A,4,2,0,5,1,0,A,23,false
373,373002,1,P2,B,4,2,0,5,1,0,B,29,false
373,373003,0,P1,A,4,2,0,5,1,0,B,28,false
373,373003,1,P2,B,4,2,0,5,1,0,B,41,false
373,373004,0,P1,A,4,2,0,5,1,0,A,42,false
373,373004,1,P2,B,4,2,0,5,1,0,A,34,false
373,373005,0,P1,A,4,2,0,5,1,0,A,32,false
373,373005,1,P2,B,4,2,0,5,1,0,B,29,false
374,374001,0,P1,A,4,2,0,6,0,0,B,28,false
374,374001,1,P2,B,4,2,0,6,0,0,A,25,false
374,374002,0,P1,A,4,2,0,6,0,0,A,34,false
374,374002,1,P2,B,4,2,0,6,0,0,B,27,false
374,374003,0,P1,A,4,2,0,6,0,0,A,38,false
374,374003,1,P2,B,4,2,0,6,0,0,A,27,false
374,374004,0,P1,A,4,2,0,6,0,0,B,28,false
374,374004,1,P2,B,4,2,0,6,0,0,A,26,false
374,374005,0,P1,A,4,2,0,6,0,0,A,31,false
374,374005,1,P2,B,4,2,0,6,0,0,B,53,false
375,375001,0,P1,A,5,0,1,5,1,0,A,38,false
375,375001,1,P2,B,5,0,1,5,1,0,A,35,false
375,375002,0,P1,A,5,0,1,5,1,0,A,32,false
375,375002,1,P2,B,5,0,1,5,1,0,A,35,false
375,375003,0,P1,A,5,0,1,5,1,0,A,37,false
375,375003,1,P2,B,5,0,1,5,1,0,A,41,false
375,375004,0,P1,A,5,0,1,5,1,0,A,31,false
375,375004,1,P2,B,5,0,1,5,1,0,A,28,false
375,375005,0,P1,A,5,0,1,5,1,0,A,32,false
375,375005,1,P2,B,5,0,1,5,1,0,B,31,false
376,376001,0,P1,A,5,0,1,6,0,0,A,27,false
376,376001,1,P2,B,5,0,1,6,0,0,B,35,false
376,376002,0,P1,A,5,0,1,6,0,0,A,33,false
376,376002,1,P2,B,5,0,1,6,0,0,A,26,false
376,376003,0,P1,A,5,0,1,6,0,0,A,36,false
376,376003,1,P2,B,5,0,1,6,0,0,A,53,false
376,376004,0,P1,A,5,0,1,6,0,0,A,31,false
376,376004,1,P2,B,5,0,1,6,0,0,A,32,false
376,376005,0,P1,A,5,0,1,6,0,0,A,42,false
376,376005,1,P2,B,5,0,1,6,0,0,A,28,false
377,377001,0,P1,A,5,1,0,6,0,0,B,44,false
377,377001,1,P2,B,5,1,0,6,0,0,A,76,false
377,377002,0,P1,A,5,1,0,6,0,0,A,38,false
377,377002,1,P2,B,5,1,0,6,0,0,A,42,false
377,377003,0,P1,A,5,1,0,6,0,0,A,29,false
377,377003,1,P2,B,5,1,0,6,0,0,A,34,false
377,377004,0,P1,A,5,1,0,6,0,0,B,30,false
377,377004,1,P2,B,5,1,0,6,0,0,A,32,false
377,377005,0,P1,A,5,1,0,6,0,0,B,34,false
377,377005,1,P2,B,5,1,0,6,0,0,B,38,false
